eta.ata.atd.vesseldwt.vesseltype.discharge1.load1.discharge2.load2.discharge3.load3.discharge4.load4.stevedorenames.hasnohamis.earliesteta.latesteta.traveltype.previousportid.nextportid.isremarkable.vesselid
2017-07-25 00:00:00+00.2017-07-25 00:00:00+00.2017-07-27 00:00:00+00.109335.5.0.0.0.0.59280.0.0.0.Stevedore_89..2017-07-23 00:00:00+00.2017-07-25 00:00:00+00.ARRIVAL.573.573.f.2427
2017-07-21 00:00:00+00.2017-07-21 00:00:00+00.2017-07-23 00:00:00+00.5155.5.0.0.0.0.0.0.0.0.Stevedore_31..2017-07-21 00:00:00+00.2017-07-21 00:00:00+00.ARRIVAL.108.108.f.4415
2017-07-21 00:00:00+00.2017-07-21 00:00:00+00.2017-07-22 00:00:00+00.4916.3.0.0.0.0.0.0.0.0.Stevedore_85..2017-07-21 00:00:00+00.2017-07-21 00:00:00+00.ARRIVAL.36.512.f.658
2017-07-26 00:00:00+00.2017-07-25 00:00:00+00.2017-07-26 00:00:00+00.9604.3.0.0.0.0.0.0.0.0.Stevedore_57,Stevedore_64,Stevedore_99..2017-07-24 00:00:00+00.2017-07-26 00:00:00+00.SHIFT.766.5.f.5037
2017-07-25 00:00:00+00.2017-07-24 00:00:00+00.2017-07-25 00:00:00+00.11020.3.0.0.0.0.0.0.0.0.Stevedore_28,Stevedore_99,Stevedore_57,Stevedore_29,Stevedore_98..2017-07-18 00:00:00+00.2017-07-25 00:00:00+00.SHIFT.43.1014.f.4785
2017-07-23 00:00:00+00.2017-07-20 00:00:00+00.2017-07-25 00:00:00+00.4950.3.0.0.0.0.0.0.0.0.Stevedore_89..2017-07-20 00:00:00+00.2017-07-23 00:00:00+00.SHIFT.48.981.f.5841
2017-07-22 00:00:00+00.2017-07-22 00:00:00+00.2017-07-23 00:00:00+00.11385.3.0.0.0.0.0.0.0.0.Stevedore_57,Stevedore_64,Stevedore_99..2017-07-22 00:00:00+00.2017-07-23 00:00:00+00.SHIFT.35.35.f.5530
2017-07-21 00:00:00+00.2017-07-18 00:00:00+00.2017-07-22 00:00:00+00.13200.3.0.0.0.0.0.0.0.0.Stevedore_98,Stevedore_29,Stevedore_28,Stevedore_43,Stevedore_89,Stevedore_57..2017-07-17 00:00:00+00.2017-07-22 00:00:00+00.SHIFT.35.35.f.4794
2017-07-29 00:00:00+00.2017-07-27 00:00:00+00.2017-07-30 00:00:00+00.7975.5.0.0.0.0.0.0.0.0.Stevedore_89,Stevedore_79..2017-07-27 00:00:00+00.2017-07-29 00:00:00+00.SHIFT.1043.286.f.4046
2017-07-20 00:00:00+00.2017-07-19 00:00:00+00.2017-07-21 00:00:00+00.9231.3.0.0.0.0.0.0.0.0.Stevedore_98..2017-07-19 00:00:00+00.2017-07-20 00:00:00+00.SHIFT.27.27.f.5504
2017-09-14 00:00:00+00.2017-09-12 00:00:00+00.2017-09-17 00:00:00+00.8634.3.0.0.0.0.0.0.0.0.Stevedore_98,Stevedore_64,Stevedore_109,Stevedore_57,Stevedore_99,Stevedore_89,Stevedore_45..2017-09-12 00:00:00+00.2017-09-17 00:00:00+00.SHIFT.408.458.f.5196
2017-07-22 00:00:00+00.2017-07-21 00:00:00+00.2017-07-23 00:00:00+00.13720.3.0.0.0.0.0.0.0.0.Stevedore_64,Stevedore_57..2017-07-21 00:00:00+00.2017-07-22 00:00:00+00.SHIFT.458.458.f.5183
2017-07-20 00:00:00+00.2017-07-18 00:00:00+00.2017-07-20 00:00:00+00.12850.3.0.0.0.0.0.0.0.0.Stevedore_99,Stevedore_110,Stevedore_57,Stevedore_89,Stevedore_64,Stevedore_109..2017-07-18 00:00:00+00.2017-07-20 00:00:00+00.SHIFT.988.72.f.6779
2017-08-01 00:00:00+00.2017-07-31 00:00:00+00.2017-08-02 00:00:00+00.201792.3.0.0.0.0.0.0.0.0.Stevedore_29,Stevedore_57..2017-07-31 00:00:00+00.2017-08-01 00:00:00+00.SHIFT.261.1090.f.5744
2017-07-23 00:00:00+00.2017-07-23 00:00:00+00.2017-07-24 00:00:00+00.13200.3.0.0.0.0.0.0.0.0.Stevedore_29,Stevedore_57,Stevedore_110,Stevedore_109..2017-07-22 00:00:00+00.2017-07-24 00:00:00+00.SHIFT.261.988.f.4908
2017-07-18 00:00:00+00.2017-07-17 00:00:00+00.2017-07-18 00:00:00+00.53701.3.0.0.0.0.0.0.0.0.Stevedore_29..2017-07-17 00:00:00+00.2017-07-18 00:00:00+00.SHIFT.18.748.f.5610
2017-07-20 00:00:00+00.2017-07-20 00:00:00+00.2017-07-21 00:00:00+00.9350.3.0.0.0.0.0.0.0.0.Stevedore_98..2017-07-20 00:00:00+00.2017-07-20 00:00:00+00.ARRIVAL.27.27.f.5503
2017-07-21 00:00:00+00.2017-07-20 00:00:00+00.2017-07-22 00:00:00+00.9235.3.0.0.0.0.0.0.0.0.Stevedore_57,Stevedore_45,Stevedore_64,Stevedore_99..2017-07-20 00:00:00+00.2017-07-21 00:00:00+00.SHIFT.387.177.f.4585
2017-07-11 00:00:00+00.2017-07-09 00:00:00+00.2017-07-12 00:00:00+00.26304.5.0.0.0.0.0.0.0.0.Stevedore_79,Stevedore_76..2017-07-09 00:00:00+00.2017-07-11 00:00:00+00.SHIFT.344.19.f.6344
2017-07-24 00:00:00+00.2017-07-23 00:00:00+00.2017-07-25 00:00:00+00.8137.3.0.0.0.0.0.0.0.0.Stevedore_64,Stevedore_57,Stevedore_99,Stevedore_89..2017-07-18 00:00:00+00.2017-07-24 00:00:00+00.SHIFT.387.65.f.4647
2017-07-23 00:00:00+00.2017-07-23 00:00:00+00.2017-07-23 00:00:00+00.50789.3.0.0.0.0.0.0.0.0.Stevedore_57..2017-07-21 00:00:00+00.2017-07-23 00:00:00+00.ARRIVAL.73.19.f.6499
2017-07-29 00:00:00+00.2017-07-29 00:00:00+00.2017-07-30 00:00:00+00.35225.3.0.0.0.0.0.0.0.0.Stevedore_109..2017-07-28 00:00:00+00.2017-07-29 00:00:00+00.ARRIVAL.74.1080.f.5772
2017-07-23 00:00:00+00.2017-07-23 00:00:00+00.2017-07-26 00:00:00+00.28219.2.0.0.0.0.0.0.0.0.Stevedore_65..2017-07-23 00:00:00+00.2017-07-23 00:00:00+00.ARRIVAL.518.981.f.6840
2017-07-21 00:00:00+00.2017-07-21 00:00:00+00.2017-07-21 00:00:00+00.2250.3.0.0.0.0.0.0.0.0.Stevedore_74..2017-07-21 00:00:00+00.2017-07-21 00:00:00+00.ARRIVAL.36.16.f.149
2017-09-03 00:00:00+00.2017-09-03 00:00:00+00.2017-09-05 00:00:00+00.186528.3.0.0.0.0.0.0.0.0.Stevedore_99..2017-09-03 00:00:00+00.2017-09-03 00:00:00+00.ARRIVAL.19.58.f.5384
2017-07-23 00:00:00+00.2017-07-21 00:00:00+00.2017-07-23 00:00:00+00.8645.3.0.0.0.0.0.0.0.0.Stevedore_110,Stevedore_57,Stevedore_64,Stevedore_99,Stevedore_109,Stevedore_89..2017-07-21 00:00:00+00.2017-07-23 00:00:00+00.SHIFT.102.17.f.5480
2017-07-21 00:00:00+00.2017-07-21 00:00:00+00.2017-07-21 00:00:00+00.30608.3.0.0.0.0.0.0.0.0.Stevedore_109..2017-07-21 00:00:00+00.2017-07-21 00:00:00+00.ARRIVAL.74.919.f.5346
2017-07-24 00:00:00+00.2017-07-24 00:00:00+00.2017-07-24 00:00:00+00.9340.3.0.0.0.0.0.0.0.0.Stevedore_98..2017-07-24 00:00:00+00.2017-07-24 00:00:00+00.ARRIVAL.27.74.f.5505
2017-07-18 00:00:00+00.2017-07-17 00:00:00+00.2017-07-20 00:00:00+00.3627.3.0.0.0.0.0.0.0.0.Stevedore_65,Stevedore_89,Stevedore_95..2017-07-17 00:00:00+00.2017-07-20 00:00:00+00.SHIFT.1176.1016.f.64
2017-07-19 00:00:00+00.2017-07-19 00:00:00+00.2017-07-20 00:00:00+00.5499.3.0.0.0.0.0.0.0.0.Stevedore_41..2017-07-19 00:00:00+00.2017-07-19 00:00:00+00.ARRIVAL.1000.981.f.6841
2017-07-28 00:00:00+00.2017-07-28 00:00:00+00.2017-07-28 00:00:00+00.6672.3.0.0.0.0.0.0.0.0.Stevedore_43..2017-07-28 00:00:00+00.2017-07-28 00:00:00+00.ARRIVAL.767.5.f.4677
2017-07-23 00:00:00+00.2017-07-23 00:00:00+00.2017-07-26 00:00:00+00.13200.3.0.0.0.0.0.0.0.0.Stevedore_64,Stevedore_57,Stevedore_109,Stevedore_99,Stevedore_89,Stevedore_45..2017-07-18 00:00:00+00.2017-07-25 00:00:00+00.SHIFT.15.260.f.5662
2017-07-21 00:00:00+00.2017-07-21 00:00:00+00.2017-07-21 00:00:00+00.11435.3.0.0.0.0.0.0.0.0.Stevedore_57,Stevedore_110,Stevedore_109..2017-07-21 00:00:00+00.2017-07-21 00:00:00+00.SHIFT.415.74.f.4730
2017-09-20 00:00:00+00.2017-09-17 00:00:00+00.2017-09-20 00:00:00+00.11121.3.0.0.0.0.0.0.0.0.Stevedore_45,Stevedore_57..2017-09-17 00:00:00+00.2017-09-20 00:00:00+00.SHIFT.273.1195.f.4773
2017-06-30 00:00:00+00.2017-06-30 00:00:00+00.2017-07-02 00:00:00+00.16613.5.0.0.0.0.0.0.0.12948.Stevedore_78..2017-06-30 00:00:00+00.2017-06-30 00:00:00+00.ARRIVAL.17.1093.f.3159
2017-07-24 00:00:00+00.2017-07-24 00:00:00+00.2017-07-25 00:00:00+00.4217.3.0.0.0.0.0.0.0.0.Stevedore_74..2017-07-23 00:00:00+00.2017-07-24 00:00:00+00.ARRIVAL.502.19.f.1973
2017-07-27 00:00:00+00.2017-07-27 00:00:00+00.2017-07-28 00:00:00+00.67170.3.0.0.0.0.0.0.0.0.Stevedore_57..2017-07-27 00:00:00+00.2017-07-27 00:00:00+00.ARRIVAL.73.19.f.5757
2017-07-29 00:00:00+00.2017-07-29 00:00:00+00.2017-07-31 00:00:00+00.8084.5.0.0.0.0.0.0.0.0.Stevedore_63..2017-07-29 00:00:00+00.2017-07-29 00:00:00+00.ARRIVAL.575.575.f.3062
2017-07-13 00:00:00+00.2017-07-11 00:00:00+00.2017-07-13 00:00:00+00.13031.3.0.0.0.0.0.0.0.0.Stevedore_57,Stevedore_64,Stevedore_99,Stevedore_109..2017-07-11 00:00:00+00.2017-07-13 00:00:00+00.SHIFT.15.870.f.4759
2017-09-06 00:00:00+00.2017-09-06 00:00:00+00.2017-09-08 00:00:00+00.108566.3.0.0.0.0.0.0.0.0.Stevedore_57..2017-09-06 00:00:00+00.2017-09-06 00:00:00+00.ARRIVAL.73.18.f.5675
2017-07-17 00:00:00+00.2017-07-15 00:00:00+00.2017-07-21 00:00:00+00.23249.3.0.0.0.17244.0.0.0.0.Stevedore_45,Stevedore_53..2017-07-15 00:00:00+00.2017-07-17 00:00:00+00.SHIFT.45.19.f.1821
2017-07-19 00:00:00+00.2017-07-19 00:00:00+00.2017-07-21 00:00:00+00.3850.3.0.0.0.0.0.0.0.0.Stevedore_45..2017-07-19 00:00:00+00.2017-07-19 00:00:00+00.ARRIVAL.16.92.f.414
2017-07-28 00:00:00+00.2017-07-28 00:00:00+00.2017-07-29 00:00:00+00.112516.3.0.0.0.0.0.0.0.0.Stevedore_57..2017-07-28 00:00:00+00.2017-07-28 00:00:00+00.ARRIVAL.15.261.f.4916
2017-09-11 00:00:00+00.2017-09-12 00:00:00+00.2017-09-14 00:00:00+00.150951.3.0.0.0.0.0.0.0.0.Stevedore_99..2017-09-11 00:00:00+00.2017-09-11 00:00:00+00.ARRIVAL.15.19.f.4991
2017-07-27 00:00:00+00.2017-07-27 00:00:00+00.2017-07-28 00:00:00+00.9544.3.0.0.0.0.0.0.0.0.Stevedore_100..2017-07-26 00:00:00+00.2017-07-27 00:00:00+00.ARRIVAL.126.18.f.5801
2017-09-04 00:00:00+00.2017-09-04 00:00:00+00.2017-09-06 00:00:00+00.150936.3.0.0.0.0.0.0.0.0.Stevedore_99..2017-09-04 00:00:00+00.2017-09-04 00:00:00+00.ARRIVAL.15.19.f.4901
2017-07-23 00:00:00+00.2017-07-20 00:00:00+00.2017-07-23 00:00:00+00.24700.3.0.0.0.0.0.0.0.0.Stevedore_64,Stevedore_109,Stevedore_99,Stevedore_57..2017-07-12 00:00:00+00.2017-07-23 00:00:00+00.SHIFT.1000.1000.f.6309
2017-07-23 00:00:00+00.2017-07-22 00:00:00+00.2017-07-23 00:00:00+00.13248.3.0.0.0.0.0.0.0.0.Stevedore_57..2017-07-22 00:00:00+00.2017-07-23 00:00:00+00.ARRIVAL.1020.261.f.4935
2017-07-24 00:00:00+00.2017-07-23 00:00:00+00.2017-07-25 00:00:00+00.9543.3.0.0.0.0.0.0.0.0.Stevedore_64,Stevedore_57,Stevedore_109,Stevedore_89..2017-07-23 00:00:00+00.2017-07-25 00:00:00+00.SHIFT.389.766.f.4680
2017-07-25 00:00:00+00.2017-07-25 00:00:00+00.2017-07-27 00:00:00+00.105530.3.0.0.0.0.0.0.0.0.Stevedore_64..2017-07-25 00:00:00+00.2017-07-25 00:00:00+00.ARRIVAL.18.261.f.5126
2017-07-22 00:00:00+00.2017-07-22 00:00:00+00.2017-07-23 00:00:00+00.7946.3.0.0.0.0.0.0.0.0.Stevedore_64,Stevedore_98..2017-07-22 00:00:00+00.2017-07-22 00:00:00+00.SHIFT.1000.1000.f.4743
2017-07-05 00:00:00+00.2017-07-02 00:00:00+00.2017-07-06 00:00:00+00.6616.5.0.0.0.0.0.0.0.4808.Stevedore_65,Stevedore_75,Stevedore_104..2017-07-02 00:00:00+00.2017-07-05 00:00:00+00.SHIFT.35.135.f.3016
2017-07-18 00:00:00+00.2017-07-18 00:00:00+00.2017-07-18 00:00:00+00.1680.3.350.0.0.0.0.0.0.0.Stevedore_89..2017-07-18 00:00:00+00.2017-07-18 00:00:00+00.ARRIVAL.23.3.f.512
2017-07-18 00:00:00+00.2017-07-18 00:00:00+00.2017-07-21 00:00:00+00.33856.2.0.0.0.0.0.0.0.0.Stevedore_26..2017-07-18 00:00:00+00.2017-07-18 00:00:00+00.ARRIVAL.131.981.f.6852
2017-07-31 00:00:00+00.2017-07-31 00:00:00+00.2017-08-01 00:00:00+00.109520.3.0.0.0.0.0.0.0.0.Stevedore_57..2017-07-31 00:00:00+00.2017-07-31 00:00:00+00.ARRIVAL.18.261.f.5260
2017-08-01 00:00:00+00.2017-08-01 00:00:00+00.2017-08-03 00:00:00+00.105545.3.0.0.0.0.0.0.0.0.Stevedore_64..2017-08-01 00:00:00+00.2017-08-01 00:00:00+00.ARRIVAL.18.261.f.5303
2017-07-19 00:00:00+00.2017-07-18 00:00:00+00.2017-07-20 00:00:00+00.18530.3.0.0.0.0.0.0.0.0.Stevedore_57,Stevedore_99,Stevedore_64..2017-07-17 00:00:00+00.2017-07-20 00:00:00+00.SHIFT.72.1000.f.4941
2017-07-23 00:00:00+00.2017-07-23 00:00:00+00.2017-07-25 00:00:00+00.194790.3.0.0.0.0.0.0.0.0.Stevedore_57..2017-07-22 00:00:00+00.2017-07-23 00:00:00+00.ARRIVAL.1040.25.f.4830
2017-07-29 00:00:00+00.2017-07-29 00:00:00+00.2017-07-30 00:00:00+00.13965.3.0.0.0.0.0.0.0.0.Stevedore_98..2017-07-29 00:00:00+00.2017-07-29 00:00:00+00.ARRIVAL.14.988.f.5076
2017-07-20 00:00:00+00.2017-07-20 00:00:00+00.2017-07-20 00:00:00+00.13439.3.0.0.0.0.0.0.0.0.Stevedore_46..2017-07-20 00:00:00+00.2017-07-20 00:00:00+00.ARRIVAL.666.666.f.4598
2017-07-19 00:00:00+00.2017-07-17 00:00:00+00.2017-07-21 00:00:00+00.14800.3.0.0.0.0.0.0.0.0.Stevedore_99,Stevedore_64,Stevedore_57,Stevedore_45..2017-07-17 00:00:00+00.2017-07-21 00:00:00+00.SHIFT.95.42.f.6421
2017-07-27 00:00:00+00.2017-07-27 00:00:00+00.2017-07-28 00:00:00+00.147500.3.0.0.0.0.0.0.0.0.Stevedore_57,Stevedore_64..2017-07-27 00:00:00+00.2017-07-27 00:00:00+00.ARRIVAL.1040.766.f.6850
2017-07-21 00:00:00+00.2017-07-20 00:00:00+00.2017-07-22 00:00:00+00.9217.3.0.0.0.0.0.0.0.0.Stevedore_96,Stevedore_46..2017-07-20 00:00:00+00.2017-07-22 00:00:00+00.SHIFT.35.35.f.5532
2017-07-10 00:00:00+00.2017-07-10 00:00:00+00.2017-07-11 00:00:00+00.32238.5.0.0.0.0.0.0.15355.0.Stevedore_73..2017-07-10 00:00:00+00.2017-07-10 00:00:00+00.SHIFT.95.18.f.2924
2017-07-21 00:00:00+00.2017-07-21 00:00:00+00.2017-07-21 00:00:00+00.6374.3.0.0.0.0.0.0.0.0.Stevedore_46..2017-07-21 00:00:00+00.2017-07-21 00:00:00+00.ARRIVAL.32.32.f.4606
2017-07-24 00:00:00+00.2017-07-24 00:00:00+00.2017-07-24 00:00:00+00.6670.3.0.0.0.0.0.0.0.0.Stevedore_46,Stevedore_43..2017-07-24 00:00:00+00.2017-07-24 00:00:00+00.ARRIVAL.92.58.f.4605
2017-09-10 00:00:00+00.2017-09-10 00:00:00+00.2017-09-12 00:00:00+00.185070.3.0.0.0.0.0.0.0.0.Stevedore_99..2017-09-10 00:00:00+00.2017-09-10 00:00:00+00.ARRIVAL.19.58.f.4992
2017-07-13 00:00:00+00.2017-07-10 00:00:00+00.2017-07-16 00:00:00+00.49429.5.0.0.0.0.0.0.0.0.Stevedore_75,Stevedore_80,Stevedore_82,Stevedore_101..2017-07-10 00:00:00+00.2017-07-14 00:00:00+00.SHIFT.259.1040.f.4396
2017-07-19 00:00:00+00.2017-07-19 00:00:00+00.2017-07-21 00:00:00+00.179221.2.0.0.87219.0.0.0.0.0.Stevedore_67..2017-07-19 00:00:00+00.2017-07-19 00:00:00+00.ARRIVAL.344.1060.f.1083
2017-07-21 00:00:00+00.2017-07-21 00:00:00+00.2017-07-22 00:00:00+00.9340.3.0.0.0.0.0.0.0.0.Stevedore_102,Stevedore_98..2017-07-21 00:00:00+00.2017-07-21 00:00:00+00.ARRIVAL.74.74.f.5505
2017-07-14 00:00:00+00.2017-07-14 00:00:00+00.2017-07-14 00:00:00+00.4270.3.3931.0.0.0.0.0.0.0.Stevedore_56..2017-07-14 00:00:00+00.2017-07-14 00:00:00+00.ARRIVAL.177.40.f.495
2017-07-09 00:00:00+00.2017-07-08 00:00:00+00.2017-07-11 00:00:00+00.7946.3.0.0.0.0.0.0.0.0.Stevedore_98,Stevedore_64..2017-07-08 00:00:00+00.2017-07-09 00:00:00+00.SHIFT.1000.19.f.4743
2017-07-19 00:00:00+00.2017-07-19 00:00:00+00.2017-07-21 00:00:00+00.2521.3.0.0.0.0.0.0.0.0.Stevedore_89..2017-07-19 00:00:00+00.2017-07-19 00:00:00+00.ARRIVAL.202.270.f.1664
2017-07-02 00:00:00+00.2017-06-28 00:00:00+00.2017-07-03 00:00:00+00.15952.3.0.0.0.0.0.0.0.0.Stevedore_64,Stevedore_89,Stevedore_57,Stevedore_99..2017-06-28 00:00:00+00.2017-07-02 00:00:00+00.SHIFT.1000.18.f.4856
2017-07-21 00:00:00+00.2017-07-21 00:00:00+00.2017-07-26 00:00:00+00.32069.2.0.0.0.0.0.0.0.0.Stevedore_95..2017-07-20 00:00:00+00.2017-07-21 00:00:00+00.ARRIVAL.1199.981.f.6855
2017-07-22 00:00:00+00.2017-07-22 00:00:00+00.2017-07-22 00:00:00+00.9231.3.0.0.0.0.0.0.0.0.Stevedore_98..2017-07-22 00:00:00+00.2017-07-22 00:00:00+00.ARRIVAL.27.74.f.5504
2017-07-11 00:00:00+00.2017-07-10 00:00:00+00.2017-07-12 00:00:00+00.6850.3.0.0.0.0.0.0.0.0.Stevedore_64,Stevedore_55,Stevedore_89,Stevedore_57,Stevedore_99..2017-07-10 00:00:00+00.2017-07-11 00:00:00+00.SHIFT.5.71.f.6399
2017-07-10 00:00:00+00.2017-07-10 00:00:00+00.2017-07-11 00:00:00+00.117077.3.0.0.0.0.0.0.0.0.Stevedore_57..2017-07-10 00:00:00+00.2017-07-10 00:00:00+00.ARRIVAL.981.19.f.4958
2017-07-14 00:00:00+00.2017-07-14 00:00:00+00.2017-07-15 00:00:00+00.9438.5.0.0.0.0.0.0.0.0.Stevedore_112..2017-07-14 00:00:00+00.2017-07-14 00:00:00+00.ARRIVAL.103.707.f.3631
2017-07-26 00:00:00+00.2017-07-26 00:00:00+00.2017-07-27 00:00:00+00.9609.3.0.0.0.0.0.0.0.0.Stevedore_86,Stevedore_11..2017-07-26 00:00:00+00.2017-07-27 00:00:00+00.ARRIVAL.21.466.f.5489
2017-07-17 00:00:00+00.2017-07-17 00:00:00+00.2017-07-17 00:00:00+00.1700.3.0.0.0.0.0.0.0.0.Stevedore_45,Stevedore_94..2017-07-17 00:00:00+00.2017-07-17 00:00:00+00.SHIFT.874.874.f.5748
2017-07-18 00:00:00+00.2017-07-17 00:00:00+00.2017-07-19 00:00:00+00.9313.3.0.0.0.0.0.0.0.0.Stevedore_98,Stevedore_102..2017-07-17 00:00:00+00.2017-07-18 00:00:00+00.SHIFT.44.35.f.5507
2017-07-17 00:00:00+00.2017-07-17 00:00:00+00.2017-07-18 00:00:00+00.16534.5.0.0.0.0.0.0.0.15159.Stevedore_73..2017-07-17 00:00:00+00.2017-07-17 00:00:00+00.ARRIVAL.388.30.f.2575
2017-07-26 00:00:00+00.2017-07-26 00:00:00+00.2017-07-27 00:00:00+00.5500.3.0.0.0.5615.0.0.0.0.Stevedore_67..2017-07-21 00:00:00+00.2017-07-26 00:00:00+00.ARRIVAL.1684.65.f.6250
2017-07-17 00:00:00+00.2017-07-16 00:00:00+00.2017-07-18 00:00:00+00.18094.5.0.0.0.0.0.0.0.0.Stevedore_59..2017-07-17 00:00:00+00.2017-07-17 00:00:00+00.ARRIVAL.654.981.f.2203
2017-07-17 00:00:00+00.2017-07-17 00:00:00+00.2017-07-17 00:00:00+00.8635.3.0.0.0.0.0.0.0.0.Stevedore_45..2017-07-17 00:00:00+00.2017-07-17 00:00:00+00.ARRIVAL.74.260.f.5214
2017-07-18 00:00:00+00.2017-07-18 00:00:00+00.2017-07-20 00:00:00+00.5797.5.0.0.0.0.0.0.0.0.Stevedore_50..2017-07-18 00:00:00+00.2017-07-18 00:00:00+00.ARRIVAL.18.108.f.3498
2017-07-17 00:00:00+00.2017-07-16 00:00:00+00.2017-07-19 00:00:00+00.11174.3.0.0.0.0.0.0.0.0.Stevedore_98,Stevedore_110,Stevedore_57..2017-07-16 00:00:00+00.2017-07-18 00:00:00+00.SHIFT.35.35.f.5193
2017-07-13 00:00:00+00.2017-07-10 00:00:00+00.2017-07-14 00:00:00+00.73847.5.0.0.0.0.0.0.62720.0.Stevedore_114,Stevedore_75..2017-07-10 00:00:00+00.2017-07-13 00:00:00+00.SHIFT.761.981.f.6663
2017-07-30 00:00:00+00.2017-07-30 00:00:00+00.2017-08-03 00:00:00+00.206117.2.198009.0.0.0.0.0.0.0.Stevedore_67..2017-07-30 00:00:00+00.2017-07-31 00:00:00+00.ARRIVAL.99.314.f.6858
2017-07-01 00:00:00+00.2017-06-30 00:00:00+00.2017-07-02 00:00:00+00.11186.3.0.0.0.0.0.0.0.0.Stevedore_75,Stevedore_98,Stevedore_99,Stevedore_109,Stevedore_57,Stevedore_64..2017-06-30 00:00:00+00.2017-07-02 00:00:00+00.SHIFT.101.458.f.5194
2017-07-17 00:00:00+00.2017-07-17 00:00:00+00.2017-07-18 00:00:00+00.18000.5.0.0.0.0.0.0.0.16495.Stevedore_35..2017-07-17 00:00:00+00.2017-07-17 00:00:00+00.ARRIVAL.32.32.f.3236
2017-07-16 00:00:00+00.2017-07-15 00:00:00+00.2017-07-18 00:00:00+00.11348.5.0.0.0.0.0.0.0.0.Stevedore_62..2017-07-16 00:00:00+00.2017-07-16 00:00:00+00.ARRIVAL.575.575.f.3239
2017-07-13 00:00:00+00.2017-07-13 00:00:00+00.2017-07-14 00:00:00+00.3950.3.0.0.0.0.0.0.0.0.Stevedore_45,Stevedore_98..2017-07-13 00:00:00+00.2017-07-14 00:00:00+00.SHIFT.101.74.f.5506
2017-07-15 00:00:00+00.2017-07-16 00:00:00+00.2017-07-17 00:00:00+00.149999.5.0.0.0.0.90607.0.0.0.Stevedore_107..2017-07-15 00:00:00+00.2017-07-15 00:00:00+00.ARRIVAL.64.981.f.2414
2017-07-18 00:00:00+00.2017-07-18 00:00:00+00.2017-07-19 00:00:00+00.4400.5.0.0.0.0.0.0.0.0.Stevedore_89,Stevedore_76..2017-07-18 00:00:00+00.2017-07-18 00:00:00+00.SHIFT.19.36.f.3903
2017-07-18 00:00:00+00.2017-07-18 00:00:00+00.2017-07-19 00:00:00+00.117055.5.0.0.0.0.104901.0.0.0.Stevedore_83,Stevedore_84..2017-07-18 00:00:00+00.2017-07-18 00:00:00+00.SHIFT.258.5.f.2511
2017-07-25 00:00:00+00.2017-07-25 00:00:00+00.2017-07-26 00:00:00+00.3811.5.0.0.0.0.0.0.0.0.Stevedore_81..2017-07-25 00:00:00+00.2017-07-25 00:00:00+00.ARRIVAL.578.981.f.6550
2017-07-17 00:00:00+00.2017-07-17 00:00:00+00.2017-07-17 00:00:00+00.1529.3.0.0.0.0.0.0.0.0.Stevedore_89,Stevedore_75..2017-07-17 00:00:00+00.2017-07-17 00:00:00+00.SHIFT.389.12.f.286
2017-07-05 00:00:00+00.2017-07-04 00:00:00+00.2017-07-05 00:00:00+00.9543.3.0.0.0.0.0.0.0.0.Stevedore_99,Stevedore_64,Stevedore_57..2017-07-04 00:00:00+00.2017-07-05 00:00:00+00.SHIFT.19.14.f.4680
2017-07-26 00:00:00+00.2017-07-26 00:00:00+00.2017-07-26 00:00:00+00.7261.3.0.0.0.0.0.0.0.0.Stevedore_105..2017-07-26 00:00:00+00.2017-07-26 00:00:00+00.ARRIVAL.666.666.f.4632
2017-07-19 00:00:00+00.2017-07-17 00:00:00+00.2017-07-19 00:00:00+00.20819.5.0.0.0.0.0.0.0.0.Stevedore_48,Stevedore_112..2017-07-17 00:00:00+00.2017-07-19 00:00:00+00.SHIFT.1773.18.f.4229
2017-07-15 00:00:00+00.2017-07-15 00:00:00+00.2017-07-17 00:00:00+00.4264.3.0.0.0.0.0.0.0.0.Stevedore_56..2017-07-15 00:00:00+00.2017-07-15 00:00:00+00.ARRIVAL.298.8.f.1903
2017-07-13 00:00:00+00.2017-07-13 00:00:00+00.2017-07-15 00:00:00+00.2600.3.0.0.0.0.0.0.0.0.Stevedore_89..2017-07-13 00:00:00+00.2017-07-13 00:00:00+00.ARRIVAL.40.2.f.1857
2017-07-10 00:00:00+00.2017-07-09 00:00:00+00.2017-07-12 00:00:00+00.11174.3.0.0.0.0.0.0.0.0.Stevedore_98,Stevedore_29,Stevedore_57,Stevedore_89,Stevedore_109..2017-07-09 00:00:00+00.2017-07-11 00:00:00+00.SHIFT.35.35.f.5193
2017-07-04 00:00:00+00.2017-07-03 00:00:00+00.2017-07-05 00:00:00+00.9500.3.0.0.0.0.0.0.0.0.Stevedore_98,Stevedore_89,Stevedore_57,Stevedore_64..2017-07-03 00:00:00+00.2017-07-04 00:00:00+00.SHIFT.395.458.f.5195
2017-07-09 00:00:00+00.2017-07-04 00:00:00+00.2017-07-10 00:00:00+00.13200.3.0.0.0.0.0.0.0.0.Stevedore_98,Stevedore_99,Stevedore_89,Stevedore_57,Stevedore_29,Stevedore_64..2017-07-04 00:00:00+00.2017-07-09 00:00:00+00.SHIFT.35.981.f.4794
